step,PNA,PRD,ABS,PRI,PAN,
0.0786,170,2572,206,2924,1988,
0.0787,170,2573,206,2929,1992,
0.0788,170,2576,206,2934,1994,
0.0789,170,2578,206,2939,1997,
0.079,170,2582,206,2943,1999,
0.0791,170,2585,206,2947,2002,
0.0792,170,2590,206,2949,2005,
0.0793,170,2592,206,2953,2009,
0.0794,170,2595,206,2959,2010,
0.0795,171,2599,207,2962,2011,
0.0796,171,2603,207,2966,2013,
0.0797,171,2607,207,2970,2015,
0.0798,171,2611,207,2976,2015,
0.0799,171,2614,207,2977,2021,
0.08,172,2616,208,2979,2025,
0.0801,172,2619,208,2984,2027,
0.0802,172,2622,210,2987,2029,
0.0803,172,2623,211,2991,2033,
0.0804,174,2626,211,2996,2033,
0.0805,175,2629,211,2999,2036,
0.0806,175,2632,211,3005,2037,
0.0807,175,2635,212,3010,2038,
0.0808,175,2637,213,3015,2040,
0.0809,175,2639,213,3017,2046,
0.081,175,2642,214,3021,2048,
0.0811,175,2646,214,3025,2050,
0.0812,175,2649,215,3027,2054,
0.0813,175,2651,215,3029,2060,
0.0814,175,2653,215,3033,2064,
0.0815,175,2656,215,3037,2067,
0.0816,175,2659,216,3041,2069,
0.0817,175,2662,216,3045,2072,
0.0818,175,2666,217,3048,2074,
0.0819,175,2668,217,3053,2077,
0.082,176,2672,217,3054,2081,
0.0821,177,2674,217,3058,2084,
0.0822,178,2677,217,3061,2087,
0.0823,178,2682,217,3064,2089,
0.0824,178,2686,217,3067,2092,
0.0825,178,2691,217,3070,2094,
0.0826,178,2694,217,3074,2097,
0.0827,178,2696,217,3080,2099,
0.0828,178,2702,217,3082,2101,
0.0829,178,2704,217,3086,2105,
0.083,178,2708,217,3089,2108,
0.0831,179,2709,218,3094,2110,
0.0832,179,2712,218,3095,2116,
0.0833,179,2714,218,3100,2119,
0.0834,179,2716,218,3104,2123,
0.0835,179,2720,218,3107,2126,
0.0836,180,2725,219,3109,2127,
0.0837,181,2726,219,3115,2129,
0.0838,182,2728,220,3116,2134,
0.0839,183,2734,220,3119,2134,
0.084,184,2737,220,3121,2138,
0.0841,184,2738,220,3125,2143,
0.0842,184,2739,220,3129,2148,
0.0843,184,2743,221,3131,2151,
0.0844,185,2746,221,3133,2155,
0.0845,185,2749,221,3136,2159,
0.0846,185,2752,221,3139,2163,
0.0847,186,2756,221,3143,2164,
0.0848,186,2758,222,3146,2168,
0.0849,186,2760,223,3150,2171,
0.085,186,2761,224,3154,2175,
0.0851,186,2763,224,3162,2175,
0.0852,187,2768,224,3166,2175,
0.0853,187,2771,224,3169,2179,
0.0854,187,2776,225,3172,2180,
0.0855,187,2779,225,3175,2184,
0.0856,187,2781,225,3179,2188,
0.0857,187,2783,225,3182,2193,
0.0858,188,2786,225,3185,2196,
0.0859,188,2788,225,3193,2196,
0.086,188,2790,225,3198,2199,
0.0861,188,2793,226,3203,2200,
0.0862,189,2797,227,3207,2200,
0.0863,189,2798,227,3215,2201,
0.0864,190,2800,227,3219,2204,
0.0865,190,2805,227,3221,2207,
0.0866,190,2809,227,3224,2210,
0.0867,190,2811,227,3231,2211,
0.0868,190,2814,227,3234,2215,
0.0869,190,2818,227,3236,2219,
0.087,190,2821,227,3240,2222,
0.0871,190,2825,227,3244,2224,
0.0872,190,2829,227,3248,2226,
0.0873,190,2832,228,3252,2228,
0.0874,190,2836,228,3256,2230,
0.0875,191,2840,228,3257,2234,
0.0876,191,2842,229,3262,2236,
0.0877,191,2845,229,3265,2240,
0.0878,191,2849,229,3269,2242,
0.0879,191,2850,229,3274,2246,
0.088,191,2855,229,3276,2249,
0.0881,191,2856,229,3282,2252,
0.0882,191,2858,229,3290,2252,
0.0883,191,2863,230,3292,2254,
0.0884,191,2865,231,3298,2255,
0.0885,192,2867,231,3301,2259,
0.0886,194,2870,231,3305,2260,
0.0887,194,2874,232,3309,2261,
0.0888,194,2880,232,3310,2264,
0.0889,194,2882,232,3312,2270,
0.089,196,2885,232,3315,2272,
0.0891,196,2887,233,3319,2275,
0.0892,196,2890,233,3325,2276,
0.0893,196,2894,233,3329,2278,
0.0894,196,2895,234,3334,2281,
0.0895,196,2900,235,3338,2281,
0.0896,196,2904,235,3341,2284,
0.0897,196,2910,235,3343,2286,
0.0898,196,2915,235,3346,2288,
0.0899,196,2919,235,3350,2290,
0.09,196,2922,236,3353,2293,
0.0901,196,2925,238,3354,2297,
0.0902,196,2928,238,3358,2300,
0.0903,196,2932,238,3360,2304,
0.0904,196,2933,239,3366,2306,
0.0905,197,2935,239,3369,2310,
0.0906,197,2939,239,3371,2314,
0.0907,197,2944,239,3374,2316,
0.0908,197,2945,239,3380,2319,
0.0909,197,2949,239,3384,2321,
0.091,197,2952,240,3388,2323,
0.0911,197,2955,240,3393,2325,
0.0912,197,2957,241,3396,2329,
0.0913,198,2959,241,3403,2329,
0.0914,198,2959,241,3409,2333,
0.0915,198,2963,241,3413,2335,
0.0916,198,2967,241,3416,2338,
0.0917,198,2971,241,3419,2341,
0.0918,198,2973,242,3423,2344,
0.0919,198,2977,242,3425,2348,
0.092,198,2981,242,3429,2350,
0.0921,198,2987,242,3432,2351,
0.0922,198,2989,242,3438,2353,
0.0923,200,2992,242,3442,2354,
0.0924,200,2997,242,3445,2356,
0.0925,200,3000,242,3449,2359,
0.0926,200,3005,242,3453,2360,
0.0927,200,3009,242,3456,2363,
0.0928,200,3011,243,3462,2364,
0.0929,200,3015,243,3465,2367,
0.093,200,3017,243,3472,2368,
0.0931,200,3018,243,3475,2374,
0.0932,200,3019,244,3478,2379,
0.0933,200,3025,244,3481,2380,
0.0934,200,3029,244,3484,2383,
0.0935,200,3032,244,3485,2389,
0.0936,200,3034,244,3490,2392,
0.0937,200,3040,245,3493,2392,
0.0938,200,3045,245,3494,2396,
0.0939,200,3048,246,3499,2397,
0.094,200,3049,246,3504,2401,
0.0941,200,3053,247,3507,2403,
0.0942,200,3056,247,3510,2407,
0.0943,200,3060,247,3513,2410,
0.0944,201,3064,247,3518,2410,
0.0945,201,3066,247,3524,2412,
0.0946,203,3070,247,3525,2415,
0.0947,203,3074,247,3531,2415,
0.0948,203,3079,247,3533,2418,
0.0949,204,3080,247,3535,2424,
0.095,205,3083,247,3537,2428,
0.0951,205,3087,248,3541,2429,
0.0952,205,3093,248,3544,2430,
0.0953,206,3095,248,3547,2434,
0.0954,207,3098,248,3549,2438,
0.0955,207,3103,250,3551,2439,
0.0956,207,3106,250,3554,2443,
0.0957,209,3108,251,3555,2447,
0.0958,209,3111,251,3558,2451,
0.0959,209,3116,252,3561,2452,
0.096,209,3120,253,3563,2455,
0.0961,209,3122,253,3568,2458,
0.0962,210,3123,253,3572,2462,
0.0963,211,3129,253,3573,2464,
0.0964,214,3133,253,3575,2465,
0.0965,214,3136,254,3579,2467,
0.0966,215,3140,254,3581,2470,
0.0967,215,3143,254,3585,2473,
0.0968,215,3147,254,3589,2475,
0.0969,215,3152,255,3591,2477,
0.097,215,3156,255,3595,2479,
0.0971,215,3160,255,3600,2480,
0.0972,215,3163,255,3603,2484,
0.0973,215,3166,256,3606,2487,
0.0974,215,3167,256,3608,2494,
0.0975,215,3171,257,3610,2497,
0.0976,215,3173,257,3616,2499,
0.0977,215,3180,257,3617,2501,
0.0978,215,3181,259,3622,2503,
0.0979,215,3184,259,3626,2506,
0.098,215,3189,260,3628,2508,
0.0981,215,3192,260,3634,2509,
0.0982,216,3195,260,3639,2510,
0.0983,216,3195,260,3645,2514,
0.0984,216,3196,260,3651,2517,
0.0985,216,3200,261,3654,2519,
0.0986,217,3202,261,3656,2524,
0.0987,217,3206,261,3659,2527,
0.0988,218,3212,261,3661,2528,
0.0989,218,3214,262,3665,2531,
0.099,219,3216,262,3668,2535,
0.0991,219,3216,262,3673,2540,
0.0992,219,3218,262,3677,2544,
0.0993,219,3219,262,3683,2547,
0.0994,219,3222,263,3687,2549,
0.0995,220,3225,263,3689,2553,
0.0996,220,3229,263,3695,2553,
0.0997,220,3231,263,3699,2557,
0.0998,221,3238,263,3700,2558,
0.0999,221,3239,263,3702,2565,
0.1,221,3242,263,3706,2568,
0.1001,221,3243,263,3713,2570,
0.1002,221,3245,263,3718,2573,
0.1003,221,3246,263,3723,2577,
0.1004,223,3248,263,3726,2580,
0.1005,223,3253,264,3727,2583,
0.1006,224,3257,264,3732,2583,
0.1007,224,3262,265,3734,2585,
0.1008,224,3266,265,3734,2591,
0.1009,224,3270,265,3739,2592,
0.101,224,3273,265,3745,2593,
0.1011,224,3277,265,3749,2595,
0.1012,225,3279,265,3751,2600,
0.1013,225,3280,265,3758,2602,
0.1014,226,3283,265,3764,2602,
0.1015,226,3285,265,3769,2605,
0.1016,226,3290,265,3771,2608,
0.1017,227,3293,265,3773,2612,
0.1018,228,3297,265,3776,2614,
0.1019,228,3299,265,3779,2619,
0.102,229,3302,266,3782,2621,
0.1021,229,3306,266,3786,2623,
0.1022,229,3310,266,3791,2624,
0.1023,229,3313,266,3795,2627,
0.1024,229,3319,266,3797,2629,
0.1025,229,3322,267,3800,2632,
0.1026,229,3326,267,3805,2633,
0.1027,230,3326,267,3811,2636,
0.1028,230,3332,267,3813,2638,
0.1029,230,3337,267,3815,2641,
0.103,230,3341,269,3818,2642,
0.1031,231,3344,269,3822,2644,
0.1032,231,3348,269,3825,2647,
0.1033,231,3350,269,3832,2648,
0.1034,231,3355,269,3835,2650,
0.1035,231,3358,269,3842,2650,
0.1036,232,3361,269,3846,2652,
0.1037,232,3364,269,3850,2655,
0.1038,232,3365,269,3856,2658,
0.1039,232,3366,270,3860,2662,
0.104,232,3369,270,3866,2663,
0.1041,232,3373,271,3869,2665,
0.1042,232,3375,271,3874,2668,
0.1043,232,3378,271,3878,2671,
0.1044,232,3381,272,3882,2673,
0.1045,232,3381,272,3889,2676,
0.1046,232,3384,273,3891,2680,
0.1047,233,3388,273,3895,2681,
0.1048,233,3394,273,3898,2682,
0.1049,233,3397,274,3901,2685,
0.105,233,3399,274,3904,2690,
0.1051,233,3401,274,3909,2693,
0.1052,233,3407,275,3910,2695,
0.1053,234,3410,276,3914,2696,
0.1054,234,3412,276,3919,2699,
0.1055,234,3414,276,3921,2705,
0.1056,235,3418,276,3922,2709,
0.1057,235,3421,277,3925,2712,
0.1058,235,3423,278,3928,2716,
0.1059,235,3427,278,3930,2720,
0.106,235,3431,279,3933,2722,
0.1061,235,3436,279,3936,2724,
0.1062,235,3438,279,3939,2729,
0.1063,235,3440,280,3943,2732,
0.1064,235,3445,280,3945,2735,
0.1065,235,3446,281,3948,2740,
0.1066,236,3447,281,3953,2743,
0.1067,236,3451,281,3956,2746,
0.1068,236,3455,281,3960,2748,
0.1069,236,3460,282,3963,2749,
0.107,236,3463,282,3965,2754,
0.1071,236,3468,282,3968,2756,
0.1072,236,3469,282,3971,2762,
0.1073,236,3473,282,3977,2762,
0.1074,237,3473,283,3983,2764,
0.1075,237,3478,283,3985,2767,
0.1076,237,3481,284,3987,2771,
0.1077,237,3485,284,3991,2773,
0.1078,237,3490,284,3993,2776,
0.1079,237,3495,285,3996,2777,
0.108,237,3500,285,4000,2778,
0.1081,238,3501,285,4005,2781,
0.1082,238,3507,285,4008,2782,
0.1083,238,3511,285,4011,2785,
0.1084,238,3513,285,4018,2786,
0.1085,238,3517,285,4021,2789,
0.1086,238,3519,285,4027,2791,
0.1087,238,3521,285,4032,2794,
0.1088,238,3525,285,4035,2797,
0.1089,238,3528,285,4041,2798,
0.109,238,3530,285,4047,2800,
0.1091,238,3533,285,4051,2803,
0.1092,238,3534,286,4057,2805,
0.1093,240,3536,286,4063,2805,
0.1094,240,3544,286,4064,2806,
0.1095,240,3546,286,4068,2810,
0.1096,240,3552,286,4070,2812,
0.1097,240,3552,286,4078,2814,
0.1098,240,3554,287,4082,2817,
0.1099,240,3558,288,4087,2817,
0.11,240,3564,288,4090,2818,
0.1101,240,3565,289,4096,2820,
0.1102,240,3566,289,4102,2823,
0.1103,240,3569,289,4109,2823,
0.1104,240,3572,289,4113,2826,
0.1105,240,3575,290,4117,2828,
0.1106,240,3578,290,4122,2830,
0.1107,240,3582,290,4125,2833,
0.1108,241,3584,291,4129,2835,
0.1109,241,3585,291,4136,2837,
0.111,241,3588,291,4141,2839,
0.1111,241,3592,291,4145,2841,
0.1112,241,3595,291,4152,2841,
0.1113,241,3598,291,4157,2843,
0.1114,241,3602,291,4161,2845,
0.1115,241,3605,291,4165,2848,
0.1116,242,3606,291,4171,2850,
0.1117,242,3609,291,4176,2852,
0.1118,242,3610,291,4182,2855,
0.1119,242,3613,291,4185,2859,
0.112,242,3618,291,4190,2859,
0.1121,242,3620,291,4195,2862,
0.1122,243,3622,291,4201,2863,
0.1123,243,3627,291,4205,2864,
0.1124,244,3628,291,4210,2867,
0.1125,244,3629,292,4212,2873,
0.1126,245,3633,292,4216,2874,
0.1127,245,3638,292,4219,2876,
0.1128,245,3641,292,4224,2878,
0.1129,245,3647,292,4227,2879,
0.113,245,3652,293,4228,2882,
0.1131,245,3652,293,4236,2884,
0.1132,247,3658,293,4237,2885,
0.1133,247,3662,293,4238,2890,
0.1134,248,3663,293,4244,2892,
0.1135,248,3665,293,4248,2896,
0.1136,249,3668,293,4252,2898,
0.1137,250,3669,293,4255,2903,
0.1138,250,3671,295,4258,2906,
0.1139,250,3673,295,4263,2909,
0.114,250,3677,295,4269,2909,
0.1141,250,3680,295,4274,2911,
0.1142,250,3686,295,4277,2912,
0.1143,250,3691,296,4280,2913,
0.1144,251,3696,296,4283,2914,
0.1145,251,3702,296,4286,2915,
0.1146,251,3707,296,4289,2917,
0.1147,252,3710,296,4291,2921,
0.1148,252,3713,296,4297,2922,
0.1149,252,3713,298,4303,2924,
0.115,252,3715,299,4307,2927,
0.1151,252,3717,299,4311,2931,
0.1152,252,3718,299,4314,2937,
0.1153,252,3722,299,4320,2937,
0.1154,253,3723,299,4323,2942,
0.1155,253,3727,300,4326,2944,
0.1156,254,3730,300,4329,2947,
0.1157,254,3733,302,4332,2949,
0.1158,254,3736,302,4334,2954,
0.1159,255,3739,304,4337,2955,
0.116,255,3743,304,4342,2956,
0.1161,255,3747,304,4345,2959,
0.1162,255,3751,304,4351,2959,
0.1163,255,3757,304,4353,2961,
0.1164,255,3763,304,4354,2964,
0.1165,255,3767,306,4357,2965,
0.1166,255,3772,306,4359,2968,
0.1167,255,3777,306,4360,2972,
0.1168,255,3779,306,4364,2976,
0.1169,255,3785,306,4366,2978,
0.117,256,3788,307,4368,2981,
0.1171,256,3790,307,4373,2984,
0.1172,256,3792,308,4376,2988,
0.1173,256,3793,309,4380,2992,
0.1174,256,3797,311,4381,2995,
0.1175,256,3801,311,4386,2996,
0.1176,256,3806,311,4390,2997,
0.1177,256,3811,311,4394,2998,
0.1178,256,3811,312,4399,3002,
0.1179,256,3814,314,4401,3005,
0.118,257,3818,315,4403,3007,
0.1181,258,3819,315,4407,3011,
0.1182,258,3823,315,4411,3013,
0.1183,258,3826,317,4415,3014,
0.1184,258,3830,317,4420,3015,
0.1185,258,3833,317,4422,3020,
0.1186,258,3839,317,4424,3022,
0.1187,258,3843,317,4426,3026,
0.1188,258,3846,318,4432,3026,
0.1189,259,3851,318,4433,3029,
0.119,259,3854,318,4437,3032,
0.1191,259,3855,318,4442,3036,
0.1192,259,3859,318,4445,3039,
0.1193,259,3863,319,4448,3041,
0.1194,260,3865,319,4454,3042,
0.1195,260,3869,319,4458,3044,
0.1196,260,3870,319,4464,3047,
0.1197,260,3873,319,4469,3049,
0.1198,260,3874,320,4474,3052,
0.1199,260,3877,321,4478,3054,
0.12,260,3878,321,4485,3056,
0.1201,260,3879,321,4491,3059,
0.1202,260,3882,322,4495,3061,
0.1203,260,3886,322,4497,3065,
0.1204,260,3887,322,4503,3068,
0.1205,260,3889,322,4509,3070,
0.1206,260,3895,322,4510,3073,
0.1207,260,3899,322,4513,3076,
0.1208,260,3902,323,4517,3078,
0.1209,260,3904,323,4520,3083,
0.121,260,3908,323,4525,3084,
0.1211,260,3912,323,4529,3086,
0.1212,260,3914,323,4534,3089,
0.1213,260,3919,323,4537,3091,
0.1214,261,3922,323,4539,3095,
0.1215,261,3925,323,4544,3097,
0.1216,262,3928,324,4548,3098,
0.1217,263,3931,324,4552,3100,
0.1218,263,3933,324,4556,3104,
0.1219,264,3935,324,4561,3106,
0.122,264,3938,324,4565,3109,
0.1221,264,3942,324,4568,3112,
0.1222,264,3944,324,4573,3115,
0.1223,264,3945,324,4579,3118,
0.1224,266,3947,324,4585,3118,
0.1225,266,3952,324,4588,3120,
0.1226,266,3959,324,4589,3122,
0.1227,268,3960,324,4595,3123,
0.1228,268,3963,324,4600,3125,
0.1229,268,3968,324,4603,3127,
0.123,268,3972,324,4608,3128,
0.1231,268,3977,325,4611,3129,
0.1232,268,3983,326,4611,3132,
0.1233,268,3986,326,4615,3135,
0.1234,269,3988,326,4620,3137,
0.1235,269,3992,326,4623,3140,
0.1236,269,3996,327,4626,3142,
0.1237,269,4003,327,4628,3143,
0.1238,269,4006,328,4633,3144,
0.1239,270,4007,328,4639,3146,
0.124,270,4011,329,4643,3147,
0.1241,270,4012,330,4647,3151,
0.1242,271,4015,330,4649,3155,
0.1243,272,4020,331,4651,3156,
0.1244,273,4022,331,4653,3161,
0.1245,273,4028,331,4655,3163,
0.1246,273,4031,331,4660,3165,
0.1247,273,4034,331,4666,3166,
0.1248,273,4038,332,4670,3167,
0.1249,273,4040,332,4674,3171,
0.125,273,4045,332,4676,3174,
0.1251,273,4047,333,4682,3175,
0.1252,273,4051,333,4687,3176,
0.1253,274,4056,333,4689,3178,
0.1254,275,4059,333,4694,3179,
0.1255,276,4060,333,4696,3185,
0.1256,276,4062,333,4699,3190,
0.1257,276,4067,333,4700,3194,
0.1258,276,4070,333,4705,3196,
0.1259,276,4076,333,4707,3198,
0.126,276,4080,333,4711,3200,
0.1261,276,4083,333,4716,3202,
0.1262,277,4084,333,4720,3206,
0.1263,277,4087,333,4724,3209,
0.1264,277,4090,333,4730,3210,
0.1265,277,4093,334,4735,3211,
0.1266,277,4097,334,4739,3213,
0.1267,277,4103,334,4742,3214,
0.1268,277,4109,334,4746,3214,
0.1269,277,4113,335,4750,3215,
0.127,277,4116,336,4756,3215,
0.1271,278,4120,337,4758,3217,
0.1272,280,4124,338,4761,3217,
0.1273,280,4128,338,4763,3221,
0.1274,281,4129,338,4771,3221,
0.1275,281,4132,338,4773,3226,
0.1276,281,4138,338,4774,3229,
0.1277,282,4139,338,4778,3233,
0.1278,283,4144,339,4779,3235,
0.1279,284,4145,341,4781,3239,
0.128,284,4147,341,4784,3244,
0.1281,284,4150,342,4788,3246,
0.1282,284,4154,343,4791,3248,
0.1283,284,4156,344,4795,3251,
0.1284,284,4159,344,4801,3252,
0.1285,284,4161,344,4803,3258,
0.1286,284,4164,344,4805,3263,
0.1287,284,4168,344,4809,3265,
0.1288,284,4169,344,4815,3268,
0.1289,284,4171,344,4818,3273,
0.129,284,4176,344,4820,3276,
0.1291,284,4180,344,4822,3280,
0.1292,284,4182,344,4827,3283,
0.1293,285,4184,345,4831,3285,
0.1294,285,4188,345,4835,3287,
0.1295,285,4188,345,4841,3291,
0.1296,285,4190,346,4847,3292,
0.1297,285,4194,346,4852,3293,
0.1298,285,4195,347,4857,3296,
0.1299,285,4195,347,4866,3297,
0.13,285,4198,347,4871,3299,
0.1301,285,4203,347,4874,3301,
0.1302,285,4208,348,4877,3302,
0.1303,285,4212,348,4879,3306,
0.1304,286,4215,348,4883,3308,
0.1305,286,4219,348,4885,3312,
0.1306,286,4224,348,4889,3313,
0.1307,286,4226,348,4892,3318,
0.1308,286,4232,348,4895,3319,
0.1309,286,4238,348,4898,3320,
0.131,286,4241,348,4901,3324,
0.1311,286,4242,348,4908,3326,
0.1312,286,4245,348,4912,3329,
0.1313,287,4246,348,4916,3333,
0.1314,288,4246,348,4920,3338,
0.1315,288,4250,348,4924,3340,
0.1316,288,4253,348,4928,3343,
0.1317,288,4259,348,4930,3345,
0.1318,288,4261,348,4935,3348,
0.1319,288,4266,348,4940,3348,
0.132,288,4272,348,4941,3351,
0.1321,288,4276,348,4943,3355,
0.1322,288,4279,348,4948,3357,
0.1323,288,4281,349,4952,3360,
0.1324,289,4286,349,4955,3361,
0.1325,289,4291,349,4958,3363,
0.1326,289,4294,350,4963,3364,
0.1327,290,4297,350,4967,3366,
0.1328,291,4302,350,4968,3369,
0.1329,291,4305,351,4969,3374,
0.133,291,4307,351,4975,3376,
0.1331,291,4313,351,4977,3378,
0.1332,291,4317,351,4981,3380,
0.1333,291,4322,351,4984,3382,
0.1334,292,4324,351,4989,3384,
0.1335,293,4328,351,4993,3385,
0.1336,294,4334,352,4995,3385,
0.1337,294,4337,352,4999,3388,
0.1338,294,4342,353,5003,3388,
0.1339,294,4345,353,5008,3390,
0.134,294,4346,353,5013,3394,
0.1341,294,4349,353,5020,3394,
0.1342,294,4351,353,5025,3397,
0.1343,294,4355,355,5027,3399,
0.1344,294,4357,356,5031,3402,
0.1345,294,4360,356,5037,3403,
0.1346,295,4361,356,5045,3403,
0.1347,295,4365,357,5048,3405,
0.1348,295,4368,357,5053,3407,
0.1349,295,4370,358,5055,3412,
0.135,295,4372,360,5059,3414,
0.1351,296,4373,361,5064,3416,
0.1352,296,4377,361,5066,3420,
0.1353,297,4380,361,5071,3421,
0.1354,298,4381,361,5076,3424,
0.1355,298,4383,362,5080,3427,
0.1356,299,4385,363,5084,3429,
0.1357,300,4388,363,5089,3430,
0.1358,300,4390,363,5093,3434,
0.1359,300,4393,364,5097,3436,
0.136,300,4393,365,5103,3439,
0.1361,300,4393,365,5107,3445,
0.1362,300,4396,365,5110,3449,
0.1363,300,4398,365,5115,3452,
0.1364,301,4401,365,5118,3455,
0.1365,301,4404,365,5121,3459,
0.1366,301,4404,365,5129,3461,
0.1367,301,4408,365,5132,3464,
0.1368,301,4411,365,5138,3465,
0.1369,302,4413,365,5142,3468,
0.137,302,4414,365,5149,3470,
0.1371,302,4416,365,5154,3473,
0.1372,303,4420,365,5157,3475,
0.1373,303,4424,365,5162,3476,
0.1374,303,4426,365,5166,3480,
0.1375,303,4431,365,5167,3484,
0.1376,303,4435,365,5172,3485,
0.1377,303,4438,365,5176,3488,
0.1378,303,4441,365,5179,3492,
0.1379,303,4444,365,5183,3495,
0.138,303,4447,365,5186,3499,
0.1381,303,4449,365,5190,3503,
0.1382,303,4450,366,5196,3505,
0.1383,304,4451,366,5198,3511,
0.1384,304,4452,368,5202,3514,
0.1385,304,4457,368,5204,3517,
0.1386,304,4463,368,5206,3519,
0.1387,304,4469,368,5208,3521,
0.1388,304,4472,368,5212,3524,
0.1389,304,4474,368,5216,3528,
0.139,305,4475,368,5224,3528,
0.1391,306,4478,368,5228,3530,
0.1392,306,4481,368,5231,3534,
0.1393,306,4482,368,5236,3538,
0.1394,307,4484,368,5239,3542,
0.1395,307,4487,368,5242,3546,
0.1396,307,4491,370,5244,3548,
0.1397,307,4495,370,5248,3550,
0.1398,308,4496,370,5254,3552,
0.1399,308,4499,370,5258,3555,
0.14,308,4502,370,5264,3556,
0.1401,309,4505,370,5269,3557,
0.1402,309,4508,370,5275,3558,
0.1403,309,4509,370,5279,3563,
0.1404,309,4514,370,5283,3564,
0.1405,310,4516,372,5288,3564,
0.1406,310,4521,372,5292,3565,
0.1407,310,4526,372,5294,3568,
0.1408,310,4528,373,5298,3571,
0.1409,310,4531,374,5302,3573,
0.141,310,4533,375,5308,3574,
0.1411,310,4536,376,5312,3576,
0.1412,310,4539,377,5314,3580,
0.1413,310,4543,377,5317,3583,
0.1414,310,4545,377,5322,3586,
0.1415,310,4552,377,5323,3588,
0.1416,310,4556,377,5328,3589,
0.1417,310,4558,377,5332,3593,
0.1418,310,4559,377,5336,3598,
0.1419,312,4560,378,5340,3600,
0.142,312,4566,378,5342,3602,
0.1421,312,4571,378,5346,3603,
0.1422,312,4578,378,5347,3605,
0.1423,312,4583,378,5349,3608,
0.1424,313,4586,378,5350,3613,
0.1425,313,4592,378,5353,3614,
0.1426,314,4597,378,5356,3615,
0.1427,314,4602,378,5359,3617,
0.1428,315,4604,379,5362,3620,
0.1429,316,4606,379,5368,3621,
0.143,316,4611,379,5370,3624,
0.1431,317,4614,379,5373,3627,
0.1432,317,4617,381,5375,3630,
0.1433,317,4622,381,5380,3630,
0.1434,317,4622,381,5388,3632,
0.1435,317,4626,381,5391,3635,
0.1436,317,4630,382,5392,3639,
0.1437,317,4634,383,5395,3641,
0.1438,319,4637,383,5398,3643,
0.1439,319,4641,383,5403,3644,
0.144,319,4644,383,5405,3649,
0.1441,319,4647,383,5407,3654,
0.1442,319,4650,383,5412,3656,
0.1443,319,4654,383,5415,3659,
0.1444,319,4657,385,5417,3662,
0.1445,319,4661,385,5421,3664,
0.1446,319,4666,385,5425,3665,
0.1447,319,4671,385,5429,3666,
0.1448,319,4674,386,5433,3668,
0.1449,319,4677,386,5437,3671,
0.145,319,4681,386,5440,3674,
0.1451,320,4683,386,5444,3677,
0.1452,320,4685,386,5450,3679,
0.1453,321,4688,386,5456,3679,
0.1454,321,4691,386,5461,3681,
0.1455,321,4693,386,5464,3686,
0.1456,321,4697,386,5468,3688,
0.1457,322,4700,387,5472,3689,
0.1458,323,4705,387,5474,3691,
0.1459,323,4710,387,5477,3693,
0.146,323,4714,387,5479,3697,
0.1461,323,4718,387,5484,3698,
0.1462,323,4722,387,5488,3700,
0.1463,323,4725,387,5493,3702,
0.1464,323,4730,387,5496,3704,
0.1465,323,4736,387,5499,3705,
0.1466,323,4738,387,5506,3706,
0.1467,325,4742,387,5508,3708,
0.1468,325,4746,388,5512,3709,
0.1469,325,4749,388,5517,3711,
0.147,325,4750,388,5524,3713,
0.1471,325,4755,388,5527,3715,
0.1472,325,4757,389,5531,3718,
0.1473,325,4761,389,5534,3721,
0.1474,325,4764,389,5538,3724,
0.1475,325,4767,389,5543,3726,
0.1476,326,4769,390,5544,3731,
0.1477,327,4769,390,5549,3735,
0.1478,328,4774,390,5553,3735,
0.1479,328,4778,390,5558,3736,
0.148,328,4781,390,5562,3739,
0.1481,329,4785,390,5563,3743,
0.1482,329,4791,390,5566,3744,
0.1483,329,4793,390,5570,3748,
0.1484,329,4797,390,5573,3751,
0.1485,329,4800,390,5577,3754,
0.1486,329,4802,391,5582,3756,
0.1487,330,4805,391,5586,3758,
0.1488,330,4807,391,5590,3762,
0.1489,330,4811,391,5593,3765,
0.149,330,4814,391,5597,3768,
0.1491,330,4816,391,5603,3770,
0.1492,331,4818,392,5605,3774,
0.1493,331,4823,392,5607,3777,
0.1494,331,4823,392,5613,3781,
0.1495,332,4826,392,5616,3784,
0.1496,332,4829,392,5620,3787,
0.1497,332,4832,392,5626,3788,
0.1498,333,4837,392,5628,3790,
0.1499,334,4837,393,5631,3795,
0.15,334,4841,393,5634,3798,
0.1501,334,4845,393,5637,3801,
0.1502,334,4850,393,5640,3803,
0.1503,334,4853,393,5645,3805,
0.1504,334,4855,394,5650,3807,
0.1505,334,4858,395,5652,3811,
0.1506,334,4861,395,5656,3814,
0.1507,335,4863,396,5659,3817,
0.1508,335,4869,396,5659,3821,
0.1509,336,4874,396,5663,3821,
0.151,336,4877,396,5668,3823,
0.1511,336,4880,396,5671,3827,
0.1512,336,4883,396,5677,3828,
0.1513,336,4886,396,5681,3831,
0.1514,336,4888,396,5684,3836,
0.1515,336,4896,396,5685,3837,
0.1516,336,4899,396,5688,3841,
0.1517,336,4901,397,5691,3845,
0.1518,336,4902,397,5700,3845,
0.1519,336,4907,397,5702,3848,
0.152,336,4911,397,5706,3850,
0.1521,336,4912,397,5710,3855,
